congruency,veracity,ano_true_false_unsure,said_yes,prop_yes,ResponseId,Group,Condition
congruent,True,false,1,0.5,R_1jm6dEUMjoue3I1,Share,Control
congruent,True,true,0,0.0,R_1jm6dEUMjoue3I1,Share,Control
congruent,True,unsure,2,0.4,R_1jm6dEUMjoue3I1,Share,Control
incongruent,False,false,7,0.7,R_1jm6dEUMjoue3I1,Share,Control
incongruent,True,false,2,1.0,R_1jm6dEUMjoue3I1,Share,Control
incongruent,True,unsure,3,0.375,R_1jm6dEUMjoue3I1,Share,Control
congruent,False,false,7,0.875,R_tJuxWZiOwt2Afg5,Belief,Forced
congruent,False,unsure,2,1.0,R_tJuxWZiOwt2Afg5,Belief,Forced
congruent,True,false,2,1.0,R_tJuxWZiOwt2Afg5,Belief,Forced
congruent,True,true,3,1.0,R_tJuxWZiOwt2Afg5,Belief,Forced
congruent,True,unsure,3,0.6,R_tJuxWZiOwt2Afg5,Belief,Forced
incongruent,False,false,9,0.9,R_tJuxWZiOwt2Afg5,Belief,Forced
incongruent,True,false,2,1.0,R_tJuxWZiOwt2Afg5,Belief,Forced
incongruent,True,unsure,7,0.875,R_tJuxWZiOwt2Afg5,Belief,Forced
congruent,False,false,1,0.125,R_1DT5X2Gw83KF49Z,Belief,Forced
congruent,False,unsure,1,0.5,R_1DT5X2Gw83KF49Z,Belief,Forced
congruent,True,false,0,0.0,R_1DT5X2Gw83KF49Z,Belief,Forced
congruent,True,true,3,1.0,R_1DT5X2Gw83KF49Z,Belief,Forced
congruent,True,unsure,3,0.6,R_1DT5X2Gw83KF49Z,Belief,Forced
incongruent,False,false,0,0.0,R_1DT5X2Gw83KF49Z,Belief,Forced
incongruent,True,false,1,0.5,R_1DT5X2Gw83KF49Z,Belief,Forced
incongruent,True,unsure,2,0.25,R_1DT5X2Gw83KF49Z,Belief,Forced
congruent,False,false,10,1.0,R_sjPBlMNCaKrxmbn,Belief,Optional
congruent,True,false,2,1.0,R_sjPBlMNCaKrxmbn,Belief,Optional
congruent,True,unsure,8,1.0,R_sjPBlMNCaKrxmbn,Belief,Optional
incongruent,False,false,7,0.875,R_sjPBlMNCaKrxmbn,Belief,Optional
incongruent,False,unsure,2,1.0,R_sjPBlMNCaKrxmbn,Belief,Optional
incongruent,True,false,2,1.0,R_sjPBlMNCaKrxmbn,Belief,Optional
incongruent,True,true,3,1.0,R_sjPBlMNCaKrxmbn,Belief,Optional
incongruent,True,unsure,5,1.0,R_sjPBlMNCaKrxmbn,Belief,Optional
congruent,False,false,10,1.0,R_3j8JqMv99PiKL3c,Share,Optional
congruent,True,false,2,1.0,R_3j8JqMv99PiKL3c,Share,Optional
congruent,True,unsure,8,1.0,R_3j8JqMv99PiKL3c,Share,Optional
incongruent,False,false,8,1.0,R_3j8JqMv99PiKL3c,Share,Optional
incongruent,False,unsure,2,1.0,R_3j8JqMv99PiKL3c,Share,Optional
incongruent,True,false,2,1.0,R_3j8JqMv99PiKL3c,Share,Optional
incongruent,True,true,3,1.0,R_3j8JqMv99PiKL3c,Share,Optional
incongruent,True,unsure,5,1.0,R_3j8JqMv99PiKL3c,Share,Optional
congruent,False,false,9,0.9,R_2Ysob9Stk9OxBiG,Belief,Control
congruent,True,false,2,1.0,R_2Ysob9Stk9OxBiG,Belief,Control
congruent,True,unsure,7,0.875,R_2Ysob9Stk9OxBiG,Belief,Control
incongruent,False,false,7,0.875,R_2Ysob9Stk9OxBiG,Belief,Control
incongruent,False,unsure,0,0.0,R_2Ysob9Stk9OxBiG,Belief,Control
incongruent,True,false,2,1.0,R_2Ysob9Stk9OxBiG,Belief,Control
incongruent,True,true,2,0.6666666666666666,R_2Ysob9Stk9OxBiG,Belief,Control
incongruent,True,unsure,5,1.0,R_2Ysob9Stk9OxBiG,Belief,Control
congruent,False,false,1,0.125,R_1GHwGgOWED2byht,Share,Control
congruent,False,unsure,0,0.0,R_1GHwGgOWED2byht,Share,Control
congruent,True,false,0,0.0,R_1GHwGgOWED2byht,Share,Control
congruent,True,true,0,0.0,R_1GHwGgOWED2byht,Share,Control
congruent,True,unsure,1,0.2,R_1GHwGgOWED2byht,Share,Control
incongruent,False,false,0,0.0,R_1GHwGgOWED2byht,Share,Control
incongruent,True,false,0,0.0,R_1GHwGgOWED2byht,Share,Control
incongruent,True,unsure,0,0.0,R_1GHwGgOWED2byht,Share,Control
congruent,False,false,3,0.375,R_1MXUi7SOWSvXxUq,Share,Optional
congruent,False,unsure,2,1.0,R_1MXUi7SOWSvXxUq,Share,Optional
congruent,True,false,2,1.0,R_1MXUi7SOWSvXxUq,Share,Optional
congruent,True,true,2,0.6666666666666666,R_1MXUi7SOWSvXxUq,Share,Optional
congruent,True,unsure,2,0.4,R_1MXUi7SOWSvXxUq,Share,Optional
incongruent,False,false,4,0.4,R_1MXUi7SOWSvXxUq,Share,Optional
incongruent,True,false,2,1.0,R_1MXUi7SOWSvXxUq,Share,Optional
incongruent,True,unsure,4,0.5,R_1MXUi7SOWSvXxUq,Share,Optional
congruent,False,false,8,1.0,R_21yUVfK2I0saoIH,Share,Optional
congruent,False,unsure,2,1.0,R_21yUVfK2I0saoIH,Share,Optional
congruent,True,false,2,1.0,R_21yUVfK2I0saoIH,Share,Optional
congruent,True,true,3,1.0,R_21yUVfK2I0saoIH,Share,Optional
congruent,True,unsure,5,1.0,R_21yUVfK2I0saoIH,Share,Optional
incongruent,False,false,10,1.0,R_21yUVfK2I0saoIH,Share,Optional
incongruent,True,false,2,1.0,R_21yUVfK2I0saoIH,Share,Optional
incongruent,True,unsure,8,1.0,R_21yUVfK2I0saoIH,Share,Optional
congruent,False,false,10,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
congruent,True,false,2,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
congruent,True,unsure,8,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
incongruent,False,false,8,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
incongruent,False,unsure,2,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
incongruent,True,false,2,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
incongruent,True,true,3,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
incongruent,True,unsure,5,1.0,R_1KfpX18HYqwqFPb,Belief,Forced
congruent,False,false,7,0.875,R_2TFZBp22jpYH5Ch,Belief,Optional
congruent,False,unsure,2,1.0,R_2TFZBp22jpYH5Ch,Belief,Optional
congruent,True,false,2,1.0,R_2TFZBp22jpYH5Ch,Belief,Optional
congruent,True,true,2,0.6666666666666666,R_2TFZBp22jpYH5Ch,Belief,Optional
congruent,True,unsure,3,0.6,R_2TFZBp22jpYH5Ch,Belief,Optional
incongruent,False,false,6,0.6,R_2TFZBp22jpYH5Ch,Belief,Optional
incongruent,True,false,2,1.0,R_2TFZBp22jpYH5Ch,Belief,Optional
incongruent,True,unsure,7,0.875,R_2TFZBp22jpYH5Ch,Belief,Optional
congruent,False,false,1,0.1,R_cunMkckrVig08N3,Belief,Control
congruent,True,false,1,0.5,R_cunMkckrVig08N3,Belief,Control
congruent,True,unsure,4,0.5,R_cunMkckrVig08N3,Belief,Control
incongruent,False,false,0,0.0,R_cunMkckrVig08N3,Belief,Control
incongruent,False,unsure,0,0.0,R_cunMkckrVig08N3,Belief,Control
incongruent,True,false,0,0.0,R_cunMkckrVig08N3,Belief,Control
incongruent,True,true,0,0.0,R_cunMkckrVig08N3,Belief,Control
incongruent,True,unsure,4,0.8,R_cunMkckrVig08N3,Belief,Control
congruent,False,false,8,1.0,R_ZEsaDcvdFiBFMpH,Share,Forced
congruent,False,unsure,2,1.0,R_ZEsaDcvdFiBFMpH,Share,Forced
congruent,True,false,2,1.0,R_ZEsaDcvdFiBFMpH,Share,Forced
congruent,True,true,3,1.0,R_ZEsaDcvdFiBFMpH,Share,Forced
congruent,True,unsure,5,1.0,R_ZEsaDcvdFiBFMpH,Share,Forced
incongruent,False,false,9,0.9,R_ZEsaDcvdFiBFMpH,Share,Forced
incongruent,True,false,2,1.0,R_ZEsaDcvdFiBFMpH,Share,Forced
incongruent,True,unsure,8,1.0,R_ZEsaDcvdFiBFMpH,Share,Forced
congruent,False,false,1,0.1,R_2YPKbXZTdOA1OHb,Belief,Optional
congruent,True,false,2,1.0,R_2YPKbXZTdOA1OHb,Belief,Optional
congruent,True,unsure,5,0.625,R_2YPKbXZTdOA1OHb,Belief,Optional
incongruent,False,false,0,0.0,R_2YPKbXZTdOA1OHb,Belief,Optional
incongruent,False,unsure,0,0.0,R_2YPKbXZTdOA1OHb,Belief,Optional
incongruent,True,false,0,0.0,R_2YPKbXZTdOA1OHb,Belief,Optional
incongruent,True,true,2,0.6666666666666666,R_2YPKbXZTdOA1OHb,Belief,Optional
incongruent,True,unsure,4,0.8,R_2YPKbXZTdOA1OHb,Belief,Optional
congruent,False,false,1,0.125,R_3q8TXqHGrsfbLJw,Belief,Control
congruent,False,unsure,1,0.5,R_3q8TXqHGrsfbLJw,Belief,Control
congruent,True,false,0,0.0,R_3q8TXqHGrsfbLJw,Belief,Control
congruent,True,true,2,0.6666666666666666,R_3q8TXqHGrsfbLJw,Belief,Control
congruent,True,unsure,2,0.4,R_3q8TXqHGrsfbLJw,Belief,Control
incongruent,False,false,3,0.3,R_3q8TXqHGrsfbLJw,Belief,Control
incongruent,True,false,1,0.5,R_3q8TXqHGrsfbLJw,Belief,Control
incongruent,True,unsure,3,0.375,R_3q8TXqHGrsfbLJw,Belief,Control
congruent,False,false,5,0.5,R_27K9FoPWRU9rDxx,Belief,Control
congruent,True,false,2,1.0,R_27K9FoPWRU9rDxx,Belief,Control
congruent,True,unsure,5,0.625,R_27K9FoPWRU9rDxx,Belief,Control
incongruent,False,false,1,0.125,R_27K9FoPWRU9rDxx,Belief,Control
incongruent,False,unsure,0,0.0,R_27K9FoPWRU9rDxx,Belief,Control
incongruent,True,false,0,0.0,R_27K9FoPWRU9rDxx,Belief,Control
incongruent,True,true,1,0.3333333333333333,R_27K9FoPWRU9rDxx,Belief,Control
incongruent,True,unsure,1,0.2,R_27K9FoPWRU9rDxx,Belief,Control
congruent,False,false,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
congruent,False,unsure,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
congruent,True,false,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
congruent,True,true,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
congruent,True,unsure,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
incongruent,False,false,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
incongruent,True,false,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
incongruent,True,unsure,0,0.0,R_3L2b39Bry7zOJfx,Share,Optional
congruent,False,false,3,0.375,R_OB9wdsMH7Qz2TMB,Belief,Optional
congruent,False,unsure,1,0.5,R_OB9wdsMH7Qz2TMB,Belief,Optional
congruent,True,false,0,0.0,R_OB9wdsMH7Qz2TMB,Belief,Optional
congruent,True,true,1,0.3333333333333333,R_OB9wdsMH7Qz2TMB,Belief,Optional
congruent,True,unsure,2,0.4,R_OB9wdsMH7Qz2TMB,Belief,Optional
incongruent,False,false,6,0.6,R_OB9wdsMH7Qz2TMB,Belief,Optional
incongruent,True,false,0,0.0,R_OB9wdsMH7Qz2TMB,Belief,Optional
incongruent,True,unsure,4,0.5,R_OB9wdsMH7Qz2TMB,Belief,Optional
congruent,False,false,7,0.7,R_28B7Ztdg0TtWrzo,Belief,Optional
congruent,True,false,1,0.5,R_28B7Ztdg0TtWrzo,Belief,Optional
congruent,True,unsure,6,0.75,R_28B7Ztdg0TtWrzo,Belief,Optional
incongruent,False,false,5,0.625,R_28B7Ztdg0TtWrzo,Belief,Optional
incongruent,False,unsure,0,0.0,R_28B7Ztdg0TtWrzo,Belief,Optional
incongruent,True,false,2,1.0,R_28B7Ztdg0TtWrzo,Belief,Optional
incongruent,True,true,2,0.6666666666666666,R_28B7Ztdg0TtWrzo,Belief,Optional
incongruent,True,unsure,1,0.2,R_28B7Ztdg0TtWrzo,Belief,Optional
congruent,False,false,0,0.0,R_DLUJAOsVFX9qKQh,Share,Control
congruent,False,unsure,0,0.0,R_DLUJAOsVFX9qKQh,Share,Control
congruent,True,false,0,0.0,R_DLUJAOsVFX9qKQh,Share,Control
congruent,True,true,0,0.0,R_DLUJAOsVFX9qKQh,Share,Control
congruent,True,unsure,2,0.4,R_DLUJAOsVFX9qKQh,Share,Control
incongruent,False,false,0,0.0,R_DLUJAOsVFX9qKQh,Share,Control
incongruent,True,false,0,0.0,R_DLUJAOsVFX9qKQh,Share,Control
incongruent,True,unsure,6,0.75,R_DLUJAOsVFX9qKQh,Share,Control
congruent,False,false,6,0.75,R_23WWCPMJBEr6RSo,Belief,Forced
congruent,False,unsure,2,1.0,R_23WWCPMJBEr6RSo,Belief,Forced
congruent,True,false,2,1.0,R_23WWCPMJBEr6RSo,Belief,Forced
congruent,True,true,3,1.0,R_23WWCPMJBEr6RSo,Belief,Forced
congruent,True,unsure,3,0.6,R_23WWCPMJBEr6RSo,Belief,Forced
incongruent,False,false,4,0.4,R_23WWCPMJBEr6RSo,Belief,Forced
incongruent,True,false,1,0.5,R_23WWCPMJBEr6RSo,Belief,Forced
incongruent,True,unsure,6,0.75,R_23WWCPMJBEr6RSo,Belief,Forced
congruent,False,false,5,0.625,R_33xL6yCDVguFJSU,Share,Optional
congruent,False,unsure,2,1.0,R_33xL6yCDVguFJSU,Share,Optional
congruent,True,false,1,0.5,R_33xL6yCDVguFJSU,Share,Optional
congruent,True,true,3,1.0,R_33xL6yCDVguFJSU,Share,Optional
congruent,True,unsure,1,0.2,R_33xL6yCDVguFJSU,Share,Optional
incongruent,False,false,7,0.7,R_33xL6yCDVguFJSU,Share,Optional
incongruent,True,false,1,0.5,R_33xL6yCDVguFJSU,Share,Optional
incongruent,True,unsure,4,0.5,R_33xL6yCDVguFJSU,Share,Optional
congruent,False,false,10,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
congruent,True,false,2,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
congruent,True,unsure,8,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
incongruent,False,false,8,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
incongruent,False,unsure,2,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
incongruent,True,false,2,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
incongruent,True,true,3,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
incongruent,True,unsure,5,1.0,R_3O8u5MhJfRHu1qR,Belief,Control
congruent,False,false,10,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
congruent,True,false,2,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
congruent,True,unsure,8,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
incongruent,False,false,8,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
incongruent,False,unsure,2,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
incongruent,True,false,2,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
incongruent,True,true,3,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
incongruent,True,unsure,5,1.0,R_1NrlQzDJAIXnwa1,Belief,Control
congruent,False,false,1,0.125,R_8hUnymzAUeG5S81,Belief,Optional
congruent,False,unsure,1,0.5,R_8hUnymzAUeG5S81,Belief,Optional
congruent,True,false,0,0.0,R_8hUnymzAUeG5S81,Belief,Optional
congruent,True,true,3,1.0,R_8hUnymzAUeG5S81,Belief,Optional
congruent,True,unsure,2,0.4,R_8hUnymzAUeG5S81,Belief,Optional
incongruent,False,false,0,0.0,R_8hUnymzAUeG5S81,Belief,Optional
incongruent,True,false,2,1.0,R_8hUnymzAUeG5S81,Belief,Optional
incongruent,True,unsure,4,0.5,R_8hUnymzAUeG5S81,Belief,Optional
congruent,False,false,4,0.5,R_31cNxPn4j7Llq5T,Belief,Forced
congruent,False,unsure,1,0.5,R_31cNxPn4j7Llq5T,Belief,Forced
congruent,True,false,2,1.0,R_31cNxPn4j7Llq5T,Belief,Forced
congruent,True,true,2,0.6666666666666666,R_31cNxPn4j7Llq5T,Belief,Forced
congruent,True,unsure,4,0.8,R_31cNxPn4j7Llq5T,Belief,Forced
incongruent,False,false,5,0.5,R_31cNxPn4j7Llq5T,Belief,Forced
incongruent,True,false,1,0.5,R_31cNxPn4j7Llq5T,Belief,Forced
incongruent,True,unsure,5,0.625,R_31cNxPn4j7Llq5T,Belief,Forced
congruent,False,false,1,0.125,R_pn2nYI0QVd3ox7X,Share,Forced
congruent,False,unsure,0,0.0,R_pn2nYI0QVd3ox7X,Share,Forced
congruent,True,false,0,0.0,R_pn2nYI0QVd3ox7X,Share,Forced
congruent,True,true,1,0.3333333333333333,R_pn2nYI0QVd3ox7X,Share,Forced
congruent,True,unsure,1,0.2,R_pn2nYI0QVd3ox7X,Share,Forced
incongruent,False,false,0,0.0,R_pn2nYI0QVd3ox7X,Share,Forced
incongruent,True,false,0,0.0,R_pn2nYI0QVd3ox7X,Share,Forced
incongruent,True,unsure,0,0.0,R_pn2nYI0QVd3ox7X,Share,Forced
congruent,False,false,0,0.0,R_3dDK0SruexzGY3Q,Share,Forced
congruent,False,unsure,0,0.0,R_3dDK0SruexzGY3Q,Share,Forced
congruent,True,false,0,0.0,R_3dDK0SruexzGY3Q,Share,Forced
congruent,True,true,0,0.0,R_3dDK0SruexzGY3Q,Share,Forced
congruent,True,unsure,1,0.2,R_3dDK0SruexzGY3Q,Share,Forced
incongruent,False,false,0,0.0,R_3dDK0SruexzGY3Q,Share,Forced
incongruent,True,false,0,0.0,R_3dDK0SruexzGY3Q,Share,Forced
incongruent,True,unsure,0,0.0,R_3dDK0SruexzGY3Q,Share,Forced
congruent,False,false,1,0.1,R_3nrrkpMUThJgTQd,Belief,Forced
congruent,True,false,2,1.0,R_3nrrkpMUThJgTQd,Belief,Forced
congruent,True,unsure,7,0.875,R_3nrrkpMUThJgTQd,Belief,Forced
incongruent,False,false,0,0.0,R_3nrrkpMUThJgTQd,Belief,Forced
incongruent,False,unsure,0,0.0,R_3nrrkpMUThJgTQd,Belief,Forced
incongruent,True,false,0,0.0,R_3nrrkpMUThJgTQd,Belief,Forced
incongruent,True,true,2,0.6666666666666666,R_3nrrkpMUThJgTQd,Belief,Forced
incongruent,True,unsure,0,0.0,R_3nrrkpMUThJgTQd,Belief,Forced
congruent,False,false,5,0.625,R_3O2rDVNCydEmqHo,Share,Forced
congruent,False,unsure,1,0.5,R_3O2rDVNCydEmqHo,Share,Forced
congruent,True,false,2,1.0,R_3O2rDVNCydEmqHo,Share,Forced
congruent,True,true,2,0.6666666666666666,R_3O2rDVNCydEmqHo,Share,Forced
congruent,True,unsure,3,0.6,R_3O2rDVNCydEmqHo,Share,Forced
incongruent,False,false,3,0.3,R_3O2rDVNCydEmqHo,Share,Forced
incongruent,True,false,1,0.5,R_3O2rDVNCydEmqHo,Share,Forced
incongruent,True,unsure,4,0.5,R_3O2rDVNCydEmqHo,Share,Forced
congruent,False,false,8,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
congruent,False,unsure,2,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
congruent,True,false,2,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
congruent,True,true,3,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
congruent,True,unsure,5,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
incongruent,False,false,10,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
incongruent,True,false,2,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
incongruent,True,unsure,8,1.0,R_2V2e9yA8jHdsJ1T,Share,Forced
congruent,False,false,3,0.375,R_2bVNSXRK3sMpArW,Share,Forced
congruent,False,unsure,1,0.5,R_2bVNSXRK3sMpArW,Share,Forced
congruent,True,false,0,0.0,R_2bVNSXRK3sMpArW,Share,Forced
congruent,True,true,1,0.3333333333333333,R_2bVNSXRK3sMpArW,Share,Forced
congruent,True,unsure,1,0.2,R_2bVNSXRK3sMpArW,Share,Forced
incongruent,False,false,2,0.2,R_2bVNSXRK3sMpArW,Share,Forced
incongruent,True,false,1,0.5,R_2bVNSXRK3sMpArW,Share,Forced
incongruent,True,unsure,1,0.125,R_2bVNSXRK3sMpArW,Share,Forced
congruent,False,false,1,0.1,R_2YYfuwblxMrD4fQ,Belief,Forced
congruent,True,false,0,0.0,R_2YYfuwblxMrD4fQ,Belief,Forced
congruent,True,unsure,7,0.875,R_2YYfuwblxMrD4fQ,Belief,Forced
incongruent,False,false,0,0.0,R_2YYfuwblxMrD4fQ,Belief,Forced
incongruent,False,unsure,0,0.0,R_2YYfuwblxMrD4fQ,Belief,Forced
incongruent,True,false,1,0.5,R_2YYfuwblxMrD4fQ,Belief,Forced
incongruent,True,true,2,0.6666666666666666,R_2YYfuwblxMrD4fQ,Belief,Forced
incongruent,True,unsure,2,0.4,R_2YYfuwblxMrD4fQ,Belief,Forced
congruent,False,false,8,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
congruent,False,unsure,2,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
congruent,True,false,2,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
congruent,True,true,3,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
congruent,True,unsure,5,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
incongruent,False,false,10,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
incongruent,True,false,2,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
incongruent,True,unsure,8,1.0,R_56Gpe8VMbARaFvr,Belief,Forced
congruent,False,false,0,0.0,R_3sml6R2HIXYSwRR,Share,Control
congruent,False,unsure,0,0.0,R_3sml6R2HIXYSwRR,Share,Control
congruent,True,false,1,0.5,R_3sml6R2HIXYSwRR,Share,Control
congruent,True,true,0,0.0,R_3sml6R2HIXYSwRR,Share,Control
congruent,True,unsure,3,0.6,R_3sml6R2HIXYSwRR,Share,Control
incongruent,False,false,5,0.5,R_3sml6R2HIXYSwRR,Share,Control
incongruent,True,false,1,0.5,R_3sml6R2HIXYSwRR,Share,Control
incongruent,True,unsure,2,0.25,R_3sml6R2HIXYSwRR,Share,Control
congruent,False,false,5,0.625,R_1g0ycN2jU5tQwgP,Belief,Forced
congruent,False,unsure,2,1.0,R_1g0ycN2jU5tQwgP,Belief,Forced
congruent,True,false,1,0.5,R_1g0ycN2jU5tQwgP,Belief,Forced
congruent,True,true,3,1.0,R_1g0ycN2jU5tQwgP,Belief,Forced
congruent,True,unsure,3,0.6,R_1g0ycN2jU5tQwgP,Belief,Forced
incongruent,False,false,5,0.5,R_1g0ycN2jU5tQwgP,Belief,Forced
incongruent,True,false,2,1.0,R_1g0ycN2jU5tQwgP,Belief,Forced
incongruent,True,unsure,6,0.75,R_1g0ycN2jU5tQwgP,Belief,Forced
congruent,False,false,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
congruent,True,false,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
congruent,True,unsure,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
incongruent,False,false,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
incongruent,False,unsure,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
incongruent,True,false,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
incongruent,True,true,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
incongruent,True,unsure,0,0.0,R_3iJAWIO0lFzxcix,Belief,Control
congruent,False,false,8,1.0,R_2v8pXc8PWneJp2H,Share,Optional
congruent,False,unsure,2,1.0,R_2v8pXc8PWneJp2H,Share,Optional
congruent,True,false,2,1.0,R_2v8pXc8PWneJp2H,Share,Optional
congruent,True,true,3,1.0,R_2v8pXc8PWneJp2H,Share,Optional
congruent,True,unsure,5,1.0,R_2v8pXc8PWneJp2H,Share,Optional
incongruent,False,false,10,1.0,R_2v8pXc8PWneJp2H,Share,Optional
incongruent,True,false,2,1.0,R_2v8pXc8PWneJp2H,Share,Optional
incongruent,True,unsure,8,1.0,R_2v8pXc8PWneJp2H,Share,Optional
congruent,False,false,8,1.0,R_2cASjbdSpfsiGue,Belief,Forced
congruent,False,unsure,2,1.0,R_2cASjbdSpfsiGue,Belief,Forced
congruent,True,false,2,1.0,R_2cASjbdSpfsiGue,Belief,Forced
congruent,True,true,3,1.0,R_2cASjbdSpfsiGue,Belief,Forced
congruent,True,unsure,5,1.0,R_2cASjbdSpfsiGue,Belief,Forced
incongruent,False,false,10,1.0,R_2cASjbdSpfsiGue,Belief,Forced
incongruent,True,false,2,1.0,R_2cASjbdSpfsiGue,Belief,Forced
incongruent,True,unsure,8,1.0,R_2cASjbdSpfsiGue,Belief,Forced
congruent,False,false,1,0.125,R_8qvDeey2HOHNKtr,Share,Forced
congruent,False,unsure,1,0.5,R_8qvDeey2HOHNKtr,Share,Forced
congruent,True,false,1,0.5,R_8qvDeey2HOHNKtr,Share,Forced
congruent,True,true,3,1.0,R_8qvDeey2HOHNKtr,Share,Forced
congruent,True,unsure,4,0.8,R_8qvDeey2HOHNKtr,Share,Forced
incongruent,False,false,0,0.0,R_8qvDeey2HOHNKtr,Share,Forced
incongruent,True,false,0,0.0,R_8qvDeey2HOHNKtr,Share,Forced
incongruent,True,unsure,5,0.625,R_8qvDeey2HOHNKtr,Share,Forced
congruent,False,false,8,1.0,R_1FEOQRCDoPpSdA1,Share,Forced
congruent,False,unsure,2,1.0,R_1FEOQRCDoPpSdA1,Share,Forced
congruent,True,false,2,1.0,R_1FEOQRCDoPpSdA1,Share,Forced
congruent,True,true,3,1.0,R_1FEOQRCDoPpSdA1,Share,Forced
congruent,True,unsure,5,1.0,R_1FEOQRCDoPpSdA1,Share,Forced
incongruent,False,false,10,1.0,R_1FEOQRCDoPpSdA1,Share,Forced
incongruent,True,false,2,1.0,R_1FEOQRCDoPpSdA1,Share,Forced
incongruent,True,unsure,7,0.875,R_1FEOQRCDoPpSdA1,Share,Forced
congruent,False,false,8,0.8,R_XzCUDDo8zyNeEMx,Share,Forced
congruent,True,false,1,0.5,R_XzCUDDo8zyNeEMx,Share,Forced
congruent,True,unsure,8,1.0,R_XzCUDDo8zyNeEMx,Share,Forced
incongruent,False,false,5,0.625,R_XzCUDDo8zyNeEMx,Share,Forced
incongruent,False,unsure,2,1.0,R_XzCUDDo8zyNeEMx,Share,Forced
incongruent,True,false,2,1.0,R_XzCUDDo8zyNeEMx,Share,Forced
incongruent,True,true,3,1.0,R_XzCUDDo8zyNeEMx,Share,Forced
incongruent,True,unsure,5,1.0,R_XzCUDDo8zyNeEMx,Share,Forced
congruent,False,false,3,0.3,R_2UaehnbK46cqnUY,Share,Control
congruent,True,false,0,0.0,R_2UaehnbK46cqnUY,Share,Control
congruent,True,unsure,5,0.625,R_2UaehnbK46cqnUY,Share,Control
incongruent,False,false,0,0.0,R_2UaehnbK46cqnUY,Share,Control
incongruent,False,unsure,0,0.0,R_2UaehnbK46cqnUY,Share,Control
incongruent,True,false,0,0.0,R_2UaehnbK46cqnUY,Share,Control
incongruent,True,true,1,0.3333333333333333,R_2UaehnbK46cqnUY,Share,Control
incongruent,True,unsure,1,0.2,R_2UaehnbK46cqnUY,Share,Control
congruent,False,false,0,0.0,R_2ebxpex1pa3MzVg,Share,Optional
congruent,False,unsure,0,0.0,R_2ebxpex1pa3MzVg,Share,Optional
congruent,True,false,0,0.0,R_2ebxpex1pa3MzVg,Share,Optional
congruent,True,true,0,0.0,R_2ebxpex1pa3MzVg,Share,Optional
congruent,True,unsure,0,0.0,R_2ebxpex1pa3MzVg,Share,Optional
incongruent,False,false,0,0.0,R_2ebxpex1pa3MzVg,Share,Optional
incongruent,True,false,0,0.0,R_2ebxpex1pa3MzVg,Share,Optional
